Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
4.4, 0.00297714, 0.0115567, 0.473826, 0.0115567, 0.0636666, 0.129021, 3
4.405, 0.0029724, 0.0115299, 0.473072, 0.0115299, 0.055792, 0.0866815, 3
4.41, 0.00296764, 0.0115031, 0.472315, 0.0115031, 0.0537702, 0.0819374, 3
4.415, 0.00296288, 0.0114762, 0.471557, 0.0114762, 0.05321, 0.0913137, 3
4.42, 0.0029581, 0.0114493, 0.470796, 0.0114493, 0.0542519, 0.0829997, 3
4.425, 0.00295331, 0.0114223, 0.470034, 0.0114223, 0.0541667, 0.0822327, 3
4.43, 0.00294851, 0.0113952, 0.46927, 0.0113952, 0.056786, 0.0832027, 3
4.435, 0.0029437, 0.0113682, 0.468504, 0.0113682, 0.0506587, 0.0801467, 3
4.44, 0.00293888, 0.011341, 0.467737, 0.011341, 0.0537306, 0.0857715, 3
4.445, 0.00293404, 0.0113139, 0.466968, 0.0113139, 0.0543295, 0.084701, 3
4.45, 0.0029292, 0.0112871, 0.466196, 0.0112871, 0.0523214, 0.0826758, 3
4.455, 0.00292434, 0.0112601, 0.465423, 0.0112601, 0.0537263, 0.0889623, 3
4.46, 0.00291947, 0.0112329, 0.464648, 0.0112329, 0.0520799, 0.0783628, 3
4.465, 0.00291459, 0.0112056, 0.463871, 0.0112056, 0.0720941, 0.0838698, 3
4.47, 0.00290969, 0.0111799, 0.463092, 0.0111799, 0.0542844, 0.112393, 3
4.475, 0.0029048, 0.0111519, 0.462314, 0.0111519, 0.0729997, 0.118871, 3
4.48, 0.00289989, 0.0111241, 0.461532, 0.0111241, 0.0557368, 0.087465, 3
4.485, 0.00289497, 0.0110965, 0.460748, 0.0110965, 0.0567661, 0.111468, 3
4.49, 0.00289003, 0.011069, 0.459963, 0.011069, 0.0587958, 0.110845, 3
4.495, 0.00288508, 0.0110413, 0.459176, 0.0110413, 0.0543419, 0.0868833, 3
4.5, 0.00288014, 0.0110124, 0.458388, 0.0110124, 0.0591499, 0.0817899, 3
4.505, 0.00287514, 0.0109873, 0.457593, 0.0109873, 0.0532637, 0.0869098, 3
4.51, 0.00287019, 0.0109567, 0.456805, 0.0109567, 0.0539501, 0.0936974, 3
4.515, 0.00286518, 0.0109313, 0.456007, 0.0109313, 0.055185, 0.0863953, 3
4.52, 0.0028602, 0.0109007, 0.455214, 0.0109007, 0.0708398, 0.0935062, 3
4.525, 0.00285516, 0.0108754, 0.454413, 0.0108754, 0.0548665, 0.0886348, 3
4.53, 0.00285016, 0.0108448, 0.453617, 0.0108448, 0.0527765, 0.0812761, 3
4.535, 0.0028451, 0.0108194, 0.452812, 0.0108194, 0.0544632, 0.0830587, 3
4.54, 0.00284008, 0.0107887, 0.452013, 0.0107887, 0.0552587, 0.0842284, 3
4.545, 0.002835, 0.0107632, 0.451204, 0.0107632, 0.0542113, 0.0831831, 3
4.55, 0.00282996, 0.0107323, 0.450401, 0.0107323, 0.0650623, 0.123226, 3
4.555, 0.00282485, 0.010707, 0.44959, 0.010707, 0.0555964, 0.0975326, 3
4.56, 0.00281979, 0.0106758, 0.448783, 0.0106758, 0.0553942, 0.0892248, 3
4.565, 0.00281467, 0.0106504, 0.447968, 0.0106504, 0.0550642, 0.0844867, 3
4.57, 0.00280958, 0.0106193, 0.447158, 0.0106193, 0.0542703, 0.0823221, 3
4.575, 0.00280443, 0.0105939, 0.446339, 0.0105939, 0.0560153, 0.105053, 3
4.58, 0.00279932, 0.0105625, 0.445526, 0.0105625, 0.0617772, 0.0935204, 3
4.585, 0.00279414, 0.0105401, 0.444702, 0.0105401, 0.0591219, 0.110754, 4
4.59, 0.00278902, 0.010512, 0.443886, 0.010512, 0.0573514, 0.0954242, 3
4.595, 0.00278382, 0.0104823, 0.443058, 0.0104823, 0.0564876, 0.106889, 4
4.6, 0.00277868, 0.0104541, 0.44224, 0.0104541, 0.0550772, 0.0819822, 3
4.605, 0.00277346, 0.0104252, 0.441409, 0.0104252, 0.0573117, 0.0966019, 4
4.61, 0.00276829, 0.010397, 0.440588, 0.010397, 0.0505692, 0.0798017, 3
4.615, 0.00276305, 0.0103678, 0.439753, 0.0103678, 0.0563922, 0.108122, 4
4.62, 0.00275787, 0.0103398, 0.438928, 0.0103398, 0.0566788, 0.0899399, 3
4.625, 0.0027526, 0.0103104, 0.43809, 0.0103104, 0.0563885, 0.106551, 4
4.63, 0.0027474, 0.0102822, 0.437262, 0.0102822, 0.0582005, 0.0914604, 3
4.635, 0.00274211, 0.0102528, 0.436421, 0.0102528, 0.0557648, 0.10155, 4
4.64, 0.00273686, 0.0102286, 0.435585, 0.0102286, 0.0543355, 0.104015, 4
4.645, 0.00273158, 0.0102, 0.434744, 0.0102, 0.0539228, 0.0998732, 4
4.65, 0.00272629, 0.0101703, 0.433903, 0.0101703, 0.055611, 0.146388, 4
4.655, 0.00272101, 0.0101403, 0.433063, 0.0101403, 0.0523564, 0.0951905, 4
4.66, 0.00271569, 0.0101141, 0.432215, 0.0101141, 0.0547778, 0.108034, 4
4.665, 0.00271039, 0.0100829, 0.431373, 0.0100829, 0.0575163, 0.147553, 4
4.67, 0.00270506, 0.0100548, 0.430524, 0.0100548, 0.0517043, 0.0969458, 4
4.675, 0.00269973, 0.0100258, 0.429675, 0.0100258, 0.0615677, 0.0975656, 4
4.68, 0.00269438, 0.00999656, 0.428825, 0.00999656, 0.0577557, 0.100568, 4
4.685, 0.00268903, 0.00996731, 0.427972, 0.00996731, 0.0530991, 0.0948795, 4
4.69, 0.00268366, 0.00993734, 0.427117, 0.00993734, 0.0585184, 0.168903, 4
4.695, 0.00267828, 0.00990764, 0.426261, 0.00990764, 0.0591244, 0.111491, 4
4.7, 0.00267289, 0.00987837, 0.425404, 0.00987837, 0.0559182, 0.116056, 4
4.705, 0.0026675, 0.00984903, 0.424545, 0.00984903, 0.0666425, 0.102294, 4
4.71, 0.00266209, 0.0098196, 0.423685, 0.0098196, 0.0559971, 0.102732, 4
4.715, 0.00265667, 0.00979009, 0.422823, 0.00979009, 0.0573205, 0.121844, 4
4.72, 0.00265125, 0.00976065, 0.421959, 0.00976065, 0.0568306, 0.0967403, 4
4.725, 0.00264581, 0.00973107, 0.421094, 0.00973107, 0.0562062, 0.0978366, 4
4.73, 0.00264037, 0.00970147, 0.420227, 0.00970147, 0.0644722, 0.0998436, 4
4.735, 0.00263491, 0.00967187, 0.419359, 0.00967187, 0.0603263, 0.138732, 4
4.74, 0.00262944, 0.00964222, 0.418489, 0.00964222, 0.0555016, 0.113141, 4
4.745, 0.00262396, 0.00961247, 0.417617, 0.00961247, 0.0581768, 0.117248, 4
4.75, 0.00261848, 0.00958277, 0.416744, 0.00958277, 0.0552805, 0.103795, 4
4.755, 0.00261298, 0.00955296, 0.415869, 0.00955296, 0.0554599, 0.106551, 4
4.76, 0.00260747, 0.00952312, 0.414992, 0.00952312, 0.0548354, 0.0996538, 4
4.765, 0.00260196, 0.00949327, 0.414114, 0.00949327, 0.057909, 0.107238, 4
4.77, 0.00259643, 0.00946339, 0.413234, 0.00946339, 0.0560287, 0.111343, 4
4.775, 0.00259089, 0.00943343, 0.412353, 0.00943343, 0.0774752, 0.101974, 4
4.78, 0.00258534, 0.00940379, 0.41147, 0.00940379, 0.0575982, 0.105212, 4
4.785, 0.00257979, 0.00937301, 0.410586, 0.00937301, 0.0545335, 0.102356, 4
4.79, 0.00257422, 0.00934379, 0.409699, 0.00934379, 0.0566617, 0.125589, 4
4.795, 0.00256864, 0.0093129, 0.408812, 0.0093129, 0.0592543, 0.102609, 4
4.8, 0.00256305, 0.00928349, 0.407922, 0.00928349, 0.0597149, 0.145836, 4
4.805, 0.00255746, 0.00925287, 0.407032, 0.00925287, 0.0844553, 0.104956, 4
4.81, 0.00255185, 0.00922275, 0.40614, 0.00922275, 0.0540835, 0.141923, 4
4.815, 0.00254623, 0.00919247, 0.405246, 0.00919247, 0.054157, 0.154933, 4
4.82, 0.00254061, 0.00916225, 0.40435, 0.00916225, 0.0577266, 0.131809, 4
4.825, 0.00253497, 0.00913187, 0.403453, 0.00913187, 0.0659977, 0.163826, 4
4.83, 0.00252933, 0.00910148, 0.402555, 0.00910148, 0.0591253, 0.099582, 4
4.835, 0.00252367, 0.00907111, 0.401655, 0.00907111, 0.0539117, 0.15912, 4
4.84, 0.002518, 0.00904071, 0.400753, 0.00904071, 0.0551902, 0.111907, 4
4.845, 0.00251233, 0.00901014, 0.39985, 0.00901014, 0.0599917, 0.195825, 4
4.85, 0.00250665, 0.00897972, 0.398945, 0.00897972, 0.0547173, 0.10229, 4
4.855, 0.00250095, 0.00894916, 0.398039, 0.00894916, 0.0558606, 0.159865, 4
4.86, 0.00249525, 0.00891854, 0.397131, 0.00891854, 0.0553351, 0.0954902, 4
4.865, 0.00248953, 0.00888794, 0.396222, 0.00888794, 0.0544463, 0.10151, 4
4.87, 0.00248381, 0.00885691, 0.39531, 0.00885691, 0.0550679, 0.116313, 4
4.875, 0.00247807, 0.00882614, 0.394397, 0.00882614, 0.053783, 0.107922, 4
4.88, 0.00247233, 0.00879555, 0.393483, 0.00879555, 0.0552108, 0.114534, 4
4.885, 0.00246657, 0.0087648, 0.392568, 0.0087648, 0.0546282, 0.108344, 4
4.89, 0.00246081, 0.00873398, 0.391651, 0.00873398, 0.0542273, 0.10934, 4
4.895, 0.00245504, 0.00870315, 0.390732, 0.00870315, 0.0605251, 0.1156, 4
4.9, 0.00244926, 0.00867245, 0.389812, 0.00867245, 0.049636, 0.1061, 4
4.905, 0.00244347, 0.0086418, 0.388891, 0.0086418, 0.0539327, 0.122841, 4
4.91, 0.00243767, 0.00861045, 0.387968, 0.00861045, 0.0534101, 0.132218, 4
4.915, 0.00243187, 0.00857947, 0.387043, 0.00857947, 0.0594535, 0.0958151, 4
4.92, 0.00242605, 0.00854868, 0.386117, 0.00854868, 0.0541691, 0.14824, 4
4.925, 0.00242022, 0.00851786, 0.38519, 0.00851786, 0.0552502, 0.176952, 4
4.93, 0.00241439, 0.00848634, 0.384261, 0.00848634, 0.0550001, 0.196132, 4
4.935, 0.00240854, 0.00845544, 0.38333, 0.00845544, 0.0526225, 0.102243, 4
4.94, 0.00240268, 0.00842448, 0.382399, 0.00842448, 0.0598751, 0.111876, 4
4.945, 0.00239682, 0.00839317, 0.381465, 0.00839317, 0.0570803, 0.111018, 4
4.95, 0.00239095, 0.00836205, 0.380531, 0.00836205, 0.0541492, 0.0989155, 4
4.955, 0.00238506, 0.00833073, 0.379594, 0.00833073, 0.0559303, 0.103299, 4
4.96, 0.00237917, 0.00829954, 0.378657, 0.00829954, 0.064317, 0.132237, 4
4.965, 0.00237327, 0.00826786, 0.377718, 0.00826786, 0.0555221, 0.100357, 4
4.97, 0.00236736, 0.0082368, 0.376777, 0.0082368, 0.0575024, 0.104798, 4
4.975, 0.00236144, 0.00820547, 0.375835, 0.00820547, 0.0553763, 0.107928, 4
4.98, 0.00235551, 0.00817403, 0.374891, 0.00817403, 0.0563362, 0.110181, 4
4.985, 0.00234957, 0.0081428, 0.373946, 0.0081428, 0.0568719, 0.113054, 4
4.99, 0.00234363, 0.0081113, 0.373, 0.0081113, 0.0568562, 0.103356, 4
4.995, 0.00233767, 0.00807977, 0.372052, 0.00807977, 0.053252, 0.102465, 4
5, 0.00233171, 0.00804823, 0.371103, 0.00804823, 0.0530541, 0.102674, 4
5.005, 0.00232574, 0.00801663, 0.370152, 0.00801663, 0.0540879, 0.102782, 4
5.01, 0.00231975, 0.00798504, 0.3692, 0.00798504, 0.0514919, 0.100885, 4
5.015, 0.00231376, 0.00795338, 0.368247, 0.00795338, 0.0590038, 0.105363, 4
5.02, 0.00230776, 0.00792173, 0.367292, 0.00792173, 0.0551422, 0.102272, 4
5.025, 0.00230175, 0.00789001, 0.366335, 0.00789001, 0.0573323, 0.106456, 4
5.03, 0.00229573, 0.00785827, 0.365377, 0.00785827, 0.0560251, 0.110192, 4
5.035, 0.00228971, 0.00782649, 0.364418, 0.00782649, 0.0621664, 0.103859, 4
5.04, 0.00228367, 0.00779471, 0.363458, 0.00779471, 0.0565523, 0.132906, 4
5.045, 0.00227763, 0.00776287, 0.362496, 0.00776287, 0.0612722, 0.102272, 4
5.05, 0.00227157, 0.007731, 0.361532, 0.007731, 0.0556014, 0.103367, 4
5.055, 0.00226551, 0.0076991, 0.360567, 0.0076991, 0.0577037, 0.123027, 4
5.06, 0.00225944, 0.00766719, 0.359601, 0.00766719, 0.0546401, 0.104209, 4
5.065, 0.00225336, 0.00763522, 0.358634, 0.00763522, 0.0542423, 0.143665, 4
5.07, 0.00224727, 0.00760324, 0.357665, 0.00760324, 0.0526131, 0.100404, 4
5.075, 0.00224118, 0.00757122, 0.356694, 0.00757122, 0.0537315, 0.100787, 4
5.08, 0.00223507, 0.00753918, 0.355723, 0.00753918, 0.0576398, 0.102755, 4
5.085, 0.00222896, 0.00750709, 0.35475, 0.00750709, 0.0600969, 0.115731, 4
5.09, 0.00222283, 0.00747498, 0.353775, 0.00747498, 0.0583553, 0.119323, 4
5.095, 0.0022167, 0.00744285, 0.352799, 0.00744285, 0.0526265, 0.102471, 4
5.1, 0.00221056, 0.00741068, 0.351822, 0.00741068, 0.0653544, 0.102972, 4
5.105, 0.00220442, 0.00737848, 0.350844, 0.00737848, 0.0546236, 0.102967, 4
5.11, 0.00219826, 0.00734626, 0.349864, 0.00734626, 0.0572103, 0.109866, 4
5.115, 0.00219209, 0.00731399, 0.348883, 0.00731399, 0.0560553, 0.100792, 4
5.12, 0.00218592, 0.00728173, 0.3479, 0.00728173, 0.0667098, 0.124513, 4
5.125, 0.00217974, 0.0072494, 0.346916, 0.0072494, 0.0565789, 0.102742, 4
5.13, 0.00217355, 0.00721706, 0.345931, 0.00721706, 0.0593529, 0.108779, 4
5.135, 0.00216735, 0.0071847, 0.344944, 0.0071847, 0.0538807, 0.102688, 4
5.14, 0.00216114, 0.00715231, 0.343956, 0.00715231, 0.0583784, 0.100302, 4
5.145, 0.00215493, 0.00711986, 0.342967, 0.00711986, 0.0528443, 0.10465, 4
5.15, 0.0021487, 0.00708741, 0.341977, 0.00708741, 0.0562858, 0.0964755, 4
5.155, 0.00214247, 0.00705496, 0.340985, 0.00705496, 0.0563085, 0.102301, 4
5.16, 0.00213623, 0.00702241, 0.339992, 0.00702241, 0.0569253, 0.113884, 4
5.165, 0.00212998, 0.0069899, 0.338997, 0.0069899, 0.0540298, 0.100237, 4
5.17, 0.00212372, 0.00695731, 0.338001, 0.00695731, 0.0579569, 0.107057, 4
5.175, 0.00211746, 0.00692473, 0.337004, 0.00692473, 0.0580354, 0.112149, 4
5.18, 0.00211119, 0.00689211, 0.336006, 0.00689211, 0.0567947, 0.0990393, 4
5.185, 0.0021049, 0.00685949, 0.335006, 0.00685949, 0.0567245, 0.0946619, 4
5.19, 0.00209862, 0.00682677, 0.334005, 0.00682677, 0.0631267, 0.118181, 4
5.195, 0.00209232, 0.00679412, 0.333003, 0.00679412, 0.0562991, 0.0993664, 4
5.2, 0.00208601, 0.00676135, 0.331999, 0.00676135, 0.0604407, 0.101909, 4
5.205, 0.0020797, 0.00672862, 0.330994, 0.00672862, 0.0579448, 0.122582, 4
5.21, 0.00207338, 0.00669584, 0.329988, 0.00669584, 0.0591674, 0.119521, 4
5.215, 0.00206705, 0.00666304, 0.328981, 0.00666304, 0.0586297, 0.106484, 4
5.22, 0.00206071, 0.00663018, 0.327972, 0.00663018, 0.0634257, 0.105965, 4
5.225, 0.00205436, 0.00659736, 0.326962, 0.00659736, 0.0662104, 0.101414, 4
5.23, 0.00204801, 0.00656441, 0.325951, 0.00656441, 0.0798705, 0.151856, 4
5.235, 0.00204165, 0.00653151, 0.324939, 0.00653151, 0.0774826, 0.126194, 4
5.24, 0.00203528, 0.00649856, 0.323925, 0.00649856, 0.0879423, 0.141519, 4
5.245, 0.0020289, 0.00646559, 0.32291, 0.00646559, 0.057361, 0.112702, 4
5.25, 0.00202252, 0.00643263, 0.321894, 0.00643263, 0.0874044, 0.148986, 4
5.255, 0.00201613, 0.00639961, 0.320876, 0.00639961, 0.0606764, 0.198002, 4
5.26, 0.00200973, 0.00636658, 0.319858, 0.00636658, 0.0562549, 0.0918562, 4
5.265, 0.00200332, 0.00633351, 0.318838, 0.00633351, 0.052861, 0.0983369, 4
5.27, 0.0019969, 0.00630044, 0.317817, 0.00630044, 0.0624802, 0.120868, 4
5.275, 0.00199048, 0.00626731, 0.316795, 0.00626731, 0.0574519, 0.121291, 4
5.28, 0.00198405, 0.00623419, 0.315771, 0.00623419, 0.061444, 0.107831, 4
5.285, 0.00197761, 0.00620104, 0.314746, 0.00620104, 0.0557211, 0.11384, 4
5.29, 0.00197116, 0.00616785, 0.31372, 0.00616785, 0.0555168, 0.109158, 4
5.295, 0.00196471, 0.00613466, 0.312693, 0.00613466, 0.0549093, 0.120775, 4
5.3, 0.00195825, 0.00610142, 0.311665, 0.00610142, 0.0542157, 0.101738, 4
5.305, 0.00195178, 0.00606818, 0.310635, 0.00606818, 0.0572136, 0.112308, 4
5.31, 0.0019453, 0.00603493, 0.309604, 0.00603493, 0.0602743, 0.106879, 4
5.315, 0.00193882, 0.00600158, 0.308572, 0.00600158, 0.0542618, 0.0982607, 4
5.32, 0.00193232, 0.00596827, 0.307539, 0.00596827, 0.0539726, 0.102406, 4
5.325, 0.00192582, 0.00593497, 0.306505, 0.00593497, 0.0551388, 0.113399, 4
5.33, 0.00191932, 0.00590151, 0.305469, 0.00590151, 0.0644597, 0.160245, 4
5.335, 0.0019128, 0.00586812, 0.304432, 0.00586812, 0.0855279, 0.181768, 4
5.34, 0.00190628, 0.00583469, 0.303394, 0.00583469, 0.0742882, 0.131615, 4
5.345, 0.00189975, 0.00580126, 0.302355, 0.00580126, 0.0624184, 0.163651, 4
5.35, 0.00189322, 0.00576781, 0.301315, 0.00576781, 0.0620234, 0.13195, 4
5.355, 0.00188668, 0.00573434, 0.300274, 0.00573434, 0.0628097, 0.146609, 4
5.36, 0.00188012, 0.0057008, 0.299231, 0.0057008, 0.0561283, 0.109204, 4
5.365, 0.00187357, 0.00566732, 0.298187, 0.00566732, 0.0706821, 0.144614, 4
5.37, 0.001867, 0.00563378, 0.297142, 0.00563378, 0.0663434, 0.155105, 4
5.375, 0.00186043, 0.00560018, 0.296096, 0.00560018, 0.0654447, 0.14012, 4
5.38, 0.00185385, 0.00556663, 0.295049, 0.00556663, 0.0694969, 0.125161, 4
5.385, 0.00184726, 0.00553299, 0.294001, 0.00553299, 0.0574108, 0.129968, 4
5.39, 0.00184067, 0.00549942, 0.292951, 0.00549942, 0.0599577, 0.21539, 4
5.395, 0.00183407, 0.00546572, 0.291901, 0.00546572, 0.0643105, 0.1149, 4
5.4, 0.00182746, 0.00543198, 0.290849, 0.00543198, 0.0567178, 0.111757, 4
5.405, 0.00182085, 0.0053983, 0.289797, 0.0053983, 0.0599736, 0.123265, 4
5.41, 0.00181422, 0.00536454, 0.288743, 0.00536454, 0.0583357, 0.113835, 4
5.415, 0.00180759, 0.00533085, 0.287688, 0.00533085, 0.074149, 0.126426, 4
5.42, 0.00180096, 0.00529707, 0.286631, 0.00529707, 0.0572305, 0.0954479, 4
5.425, 0.00179432, 0.00526328, 0.285574, 0.00526328, 0.0680343, 0.150196, 4
5.43, 0.00178767, 0.00522913, 0.284517, 0.00522913, 0.0569544, 0.112033, 4
5.435, 0.00178101, 0.0051961, 0.283456, 0.0051961, 0.0551677, 0.100891, 4
5.44, 0.00177435, 0.00516193, 0.282396, 0.00516193, 0.0636838, 0.171155, 4
5.445, 0.00176768, 0.00512751, 0.281335, 0.00512751, 0.0549659, 0.113787, 4
5.45, 0.001761, 0.00509401, 0.280272, 0.00509401, 0.0578431, 0.103249, 4
5.455, 0.00175432, 0.00506026, 0.279208, 0.00506026, 0.0813794, 0.101749, 4
5.46, 0.00174763, 0.00502626, 0.278143, 0.00502626, 0.0553146, 0.0928342, 4
5.465, 0.00174093, 0.00499236, 0.277077, 0.00499236, 0.0531395, 0.0934908, 4
5.47, 0.00173422, 0.00495841, 0.27601, 0.00495841, 0.0540481, 0.0973501, 4
5.475, 0.00172751, 0.00492448, 0.274942, 0.00492448, 0.0512573, 0.126656, 4
5.48, 0.0017208, 0.00489046, 0.273873, 0.00489046, 0.0583885, 0.108202, 4
5.485, 0.00171407, 0.0048564, 0.272803, 0.0048564, 0.0546037, 0.0933399, 4
5.49, 0.00170734, 0.00482233, 0.271732, 0.00482233, 0.054918, 0.122539, 4
5.495, 0.0017006, 0.00478832, 0.270659, 0.00478832, 0.0725546, 0.120203, 4
5.5, 0.00169386, 0.00475425, 0.269586, 0.00475425, 0.055966, 0.102502, 4
5.505, 0.00168711, 0.00472021, 0.268512, 0.00472021, 0.054996, 0.104427, 4
5.51, 0.00168035, 0.00468606, 0.267436, 0.00468606, 0.0556059, 0.100891, 4
5.515, 0.00167359, 0.004652, 0.26636, 0.004652, 0.0561197, 0.101879, 4
5.52, 0.00166682, 0.00461787, 0.265282, 0.00461787, 0.0537551, 0.0945379, 4
5.525, 0.00166004, 0.00458375, 0.264204, 0.00458375, 0.0548701, 0.0937021, 4
5.53, 0.00165326, 0.00454956, 0.263124, 0.00454956, 0.0563309, 0.103611, 4
5.535, 0.00164647, 0.00451543, 0.262044, 0.00451543, 0.0822603, 0.174658, 4
5.54, 0.00163967, 0.00448128, 0.260962, 0.00448128, 0.0533964, 0.0931149, 4
5.545, 0.00163287, 0.00444702, 0.25988, 0.00444702, 0.0554139, 0.149265, 4
5.55, 0.00162606, 0.00441282, 0.258796, 0.00441282, 0.0542541, 0.110411, 4
5.555, 0.00161925, 0.0043786, 0.257711, 0.0043786, 0.0552448, 0.123926, 4
5.56, 0.00161243, 0.00434435, 0.256626, 0.00434435, 0.0560509, 0.0985849, 4
5.565, 0.0016056, 0.00430998, 0.255539, 0.00430998, 0.0556578, 0.0988931, 4
5.57, 0.00159877, 0.00427564, 0.254452, 0.00427564, 0.0546571, 0.112512, 4
5.575, 0.00159193, 0.0042414, 0.253363, 0.0042414, 0.0540359, 0.162806, 4
5.58, 0.00158508, 0.00420703, 0.252274, 0.00420703, 0.056218, 0.158567, 4
5.585, 0.00157823, 0.00417271, 0.251183, 0.00417271, 0.0542648, 0.10799, 4
5.59, 0.00157137, 0.00413841, 0.250092, 0.00413841, 0.0542982, 0.0956489, 4
5.595, 0.00156451, 0.00410404, 0.248999, 0.00410404, 0.050683, 0.100665, 4
5.6, 0.00155764, 0.00406966, 0.247906, 0.00406966, 0.0574592, 0.108417, 4
5.605, 0.00155076, 0.00403534, 0.246812, 0.00403534, 0.0570502, 0.0973227, 4
5.61, 0.00154388, 0.00400089, 0.245716, 0.00400089, 0.0655566, 0.102039, 4
5.615, 0.00153699, 0.00396645, 0.24462, 0.00396645, 0.0564718, 0.102017, 4
5.62, 0.0015301, 0.00393208, 0.243523, 0.00393208, 0.0557548, 0.0994574, 4
5.625, 0.0015232, 0.00389766, 0.242425, 0.00389766, 0.0558524, 0.0958521, 4
5.63, 0.00151629, 0.00386315, 0.241326, 0.00386315, 0.0558553, 0.112484, 4
5.635, 0.00150938, 0.00382871, 0.240226, 0.00382871, 0.0573245, 0.0973624, 4
5.64, 0.00150247, 0.00379427, 0.239125, 0.00379427, 0.0563943, 0.098295, 4
5.645, 0.00149554, 0.00375974, 0.238023, 0.00375974, 0.0593529, 0.210697, 4
5.65, 0.00148862, 0.0037245, 0.236921, 0.0037245, 0.0539132, 0.0908044, 4
5.655, 0.00148169, 0.00368951, 0.235818, 0.00368951, 0.0572397, 0.123528, 4
5.66, 0.00147475, 0.00365533, 0.234713, 0.00365533, 0.0567812, 0.0966352, 4
5.665, 0.0014678, 0.00362077, 0.233608, 0.00362077, 0.0605546, 0.13987, 4
5.67, 0.00146085, 0.00358615, 0.232501, 0.00358615, 0.0632893, 0.10953, 4
5.675, 0.00145389, 0.0035516, 0.231394, 0.0035516, 0.0593524, 0.130177, 4
5.68, 0.00144693, 0.00351703, 0.230286, 0.00351703, 0.0574154, 0.103228, 4
5.685, 0.00143996, 0.00348241, 0.229177, 0.00348241, 0.0552037, 0.108218, 4
5.69, 0.00143298, 0.00344785, 0.228066, 0.00344785, 0.0554471, 0.106784, 4
5.695, 0.001426, 0.00341316, 0.226956, 0.00341316, 0.0560595, 0.107019, 4
5.7, 0.00141902, 0.00337864, 0.225844, 0.00337864, 0.0550232, 0.106318, 4
5.705, 0.00141203, 0.00334394, 0.224731, 0.00334394, 0.0571066, 0.110179, 4
5.71, 0.00140503, 0.0033093, 0.223618, 0.0033093, 0.0579806, 0.108657, 4
5.715, 0.00139803, 0.00327464, 0.222503, 0.00327464, 0.0551129, 0.128818, 4
5.72, 0.00139102, 0.00324001, 0.221388, 0.00324001, 0.0550918, 0.112336, 4
5.725, 0.00138401, 0.00320531, 0.220272, 0.00320531, 0.0560041, 0.103994, 4
5.73, 0.00137699, 0.0031706, 0.219155, 0.0031706, 0.0536605, 0.102448, 4
5.735, 0.00136997, 0.00313593, 0.218037, 0.00313593, 0.0571466, 0.0989438, 4
5.74, 0.00136294, 0.00310118, 0.216919, 0.00310118, 0.054067, 0.144986, 4
5.745, 0.00135591, 0.00306652, 0.215799, 0.00306652, 0.0563909, 0.10721, 4
5.75, 0.00134887, 0.0030318, 0.214679, 0.0030318, 0.0588182, 0.11511, 4
5.755, 0.00134182, 0.002997, 0.213558, 0.002997, 0.0604132, 0.10667, 4
5.76, 0.00133478, 0.00296228, 0.212436, 0.00296228, 0.056588, 0.159085, 4
5.765, 0.00132772, 0.00292757, 0.211313, 0.00292757, 0.0511901, 0.0980667, 4
5.77, 0.00132066, 0.00289273, 0.21019, 0.00289273, 0.0550735, 0.112313, 4
5.775, 0.0013136, 0.002858, 0.209065, 0.002858, 0.0556334, 0.102538, 4
5.78, 0.00130653, 0.00282322, 0.20794, 0.00282322, 0.0564361, 0.117304, 4
5.785, 0.00129945, 0.00278842, 0.206814, 0.00278842, 0.0691706, 0.207581, 4
5.79, 0.00129238, 0.00275319, 0.205689, 0.00275319, 0.0754548, 0.162069, 4
5.795, 0.0012853, 0.00271812, 0.204562, 0.00271812, 0.0531933, 0.11086, 4
5.8, 0.00127821, 0.00268359, 0.203434, 0.00268359, 0.0593753, 0.118836, 4
5.805, 0.00127112, 0.00264883, 0.202305, 0.00264883, 0.0780818, 0.234977, 4
5.81, 0.00126402, 0.00261391, 0.201175, 0.00261391, 0.0652279, 0.143727, 4
5.815, 0.00125691, 0.00257907, 0.200044, 0.00257907, 0.0517074, 0.0929043, 4
5.82, 0.0012498, 0.00254428, 0.198912, 0.00254428, 0.0563697, 0.11266, 4
5.825, 0.00124269, 0.0025094, 0.19778, 0.0025094, 0.054983, 0.0983347, 4
5.83, 0.00123557, 0.00247449, 0.196647, 0.00247449, 0.055531, 0.0960114, 4
5.835, 0.00122845, 0.00243965, 0.195513, 0.00243965, 0.0553358, 0.0982782, 4
5.84, 0.00122132, 0.0024048, 0.194379, 0.0024048, 0.0541092, 0.0985138, 4
5.845, 0.00121418, 0.00236992, 0.193243, 0.00236992, 0.0544652, 0.106041, 4
5.85, 0.00120705, 0.00233499, 0.192107, 0.00233499, 0.0526554, 0.097393, 4
5.855, 0.0011999, 0.00230012, 0.19097, 0.00230012, 0.0563141, 0.0977856, 4
5.86, 0.00119275, 0.00226526, 0.189833, 0.00226526, 0.0550453, 0.100248, 4
5.865, 0.0011856, 0.00223026, 0.188695, 0.00223026, 0.053697, 0.0945845, 4
5.87, 0.00117845, 0.00219539, 0.187555, 0.00219539, 0.0520593, 0.0944055, 4
5.875, 0.00117128, 0.00216046, 0.186416, 0.00216046, 0.0565228, 0.0961474, 4
