Iteration, Drag, Lift, Coeff Drag, CoeffLift, time prec, time solve
4.415, 0.00296284, 0.0114857, 0.47155, 0.0114857, 0.0798065, 0.175178, 3
4.42, 0.00295806, 0.0114588, 0.47079, 0.0114588, 0.0784024, 0.14513, 3
4.425, 0.00295327, 0.0114319, 0.470028, 0.0114319, 0.0537918, 0.0859693, 3
4.43, 0.00294847, 0.0114049, 0.469264, 0.0114049, 0.0580918, 0.0820094, 3
4.435, 0.00294366, 0.0113779, 0.468498, 0.0113779, 0.0571007, 0.0840827, 3
4.44, 0.00293884, 0.0113508, 0.467731, 0.0113508, 0.0550229, 0.0814183, 3
4.445, 0.002934, 0.0113237, 0.466961, 0.0113237, 0.0606536, 0.0915634, 3
4.45, 0.00292916, 0.0112965, 0.46619, 0.0112965, 0.0527351, 0.0962445, 3
4.455, 0.0029243, 0.0112698, 0.465417, 0.0112698, 0.0503828, 0.0797485, 3
4.46, 0.00291943, 0.0112423, 0.464642, 0.0112423, 0.0543289, 0.089817, 3
4.465, 0.00291455, 0.0112149, 0.463866, 0.0112149, 0.0570299, 0.103473, 3
4.47, 0.00290966, 0.0111875, 0.463087, 0.0111875, 0.0529724, 0.0885068, 3
4.475, 0.00290475, 0.0111618, 0.462306, 0.0111618, 0.0621213, 0.101874, 3
4.48, 0.00289985, 0.011133, 0.461526, 0.011133, 0.0556787, 0.0863353, 3
4.485, 0.00289493, 0.0111053, 0.460742, 0.0111053, 0.0549242, 0.086685, 3
4.49, 0.00288999, 0.0110777, 0.459956, 0.0110777, 0.0545353, 0.0936819, 3
4.495, 0.00288506, 0.011049, 0.459171, 0.011049, 0.0549485, 0.0996783, 3
4.5, 0.00288007, 0.0110241, 0.458378, 0.0110241, 0.0563504, 0.0805696, 3
4.505, 0.00287513, 0.0109935, 0.457592, 0.0109935, 0.0626469, 0.0920598, 3
4.51, 0.00287012, 0.0109686, 0.456795, 0.0109686, 0.0535093, 0.0979529, 3
4.515, 0.00286516, 0.0109378, 0.456005, 0.0109378, 0.0540253, 0.0910169, 3
4.52, 0.00286013, 0.010913, 0.455204, 0.010913, 0.0642017, 0.0846949, 3
4.525, 0.00285515, 0.0108821, 0.454411, 0.0108821, 0.0514358, 0.0822436, 3
4.53, 0.0028501, 0.0108571, 0.453607, 0.0108571, 0.0586213, 0.0840071, 3
4.535, 0.00284509, 0.0108262, 0.45281, 0.0108262, 0.0567575, 0.0955782, 3
4.54, 0.00284002, 0.0108012, 0.452003, 0.0108012, 0.0549346, 0.0930404, 3
4.545, 0.00283499, 0.01077, 0.451203, 0.01077, 0.0558419, 0.131143, 3
4.55, 0.00282989, 0.0107451, 0.450391, 0.0107451, 0.0568367, 0.120103, 3
4.555, 0.00282485, 0.0107136, 0.449588, 0.0107136, 0.0554941, 0.0879847, 3
4.56, 0.00281973, 0.0106889, 0.448773, 0.0106889, 0.0573519, 0.0920439, 3
4.565, 0.00281466, 0.010657, 0.447967, 0.010657, 0.0564485, 0.0951778, 3
4.57, 0.00280951, 0.0106324, 0.447148, 0.0106324, 0.0546038, 0.0879147, 3
4.575, 0.00280443, 0.0106004, 0.446338, 0.0106004, 0.0579674, 0.0937056, 3
4.58, 0.00279924, 0.0105778, 0.445513, 0.0105778, 0.0624565, 0.111521, 4
4.585, 0.00279417, 0.0105422, 0.444706, 0.0105422, 0.0625904, 0.140984, 3
4.59, 0.00278896, 0.0105224, 0.443877, 0.0105224, 0.0546893, 0.111781, 4
4.595, 0.0027838, 0.0104911, 0.443056, 0.0104911, 0.0539753, 0.0976, 4
4.6, 0.00277868, 0.010457, 0.442241, 0.010457, 0.0664102, 0.125447, 3
4.605, 0.00277342, 0.0104361, 0.441404, 0.0104361, 0.0627456, 0.184942, 4
4.61, 0.00276827, 0.0104015, 0.440583, 0.0104015, 0.0546058, 0.112715, 4
4.615, 0.00276303, 0.0103785, 0.43975, 0.0103785, 0.054672, 0.113202, 4
4.62, 0.00275788, 0.0103434, 0.43893, 0.0103434, 0.053245, 0.0799592, 3
4.625, 0.00275257, 0.0103215, 0.438085, 0.0103215, 0.0575622, 0.113443, 4
4.63, 0.0027474, 0.0102851, 0.437263, 0.0102851, 0.0541913, 0.090457, 3
4.635, 0.00274208, 0.0102636, 0.436416, 0.0102636, 0.0621247, 0.101145, 4
4.64, 0.00273686, 0.0102309, 0.435584, 0.0102309, 0.0615638, 0.100813, 4
4.645, 0.00273158, 0.0102028, 0.434745, 0.0102028, 0.0579329, 0.104864, 4
4.65, 0.0027263, 0.010174, 0.433905, 0.010174, 0.0579475, 0.094576, 4
4.655, 0.00272102, 0.0101423, 0.433063, 0.0101423, 0.0581942, 0.179156, 4
4.66, 0.00271568, 0.0101212, 0.432213, 0.0101212, 0.05262, 0.107391, 4
4.665, 0.00271041, 0.0100834, 0.431376, 0.0100834, 0.0552604, 0.0994574, 4
4.67, 0.00270504, 0.0100602, 0.430521, 0.0100602, 0.0572011, 0.113232, 4
4.675, 0.00269975, 0.0100254, 0.429678, 0.0100254, 0.0520344, 0.100362, 4
4.68, 0.00269437, 0.0100077, 0.428822, 0.0100077, 0.0880171, 0.0999588, 4
4.685, 0.00268906, 0.00996674, 0.427978, 0.00996674, 0.0541634, 0.117595, 4
4.69, 0.00268364, 0.00994116, 0.427114, 0.00994116, 0.0529643, 0.0961342, 4
4.695, 0.00267829, 0.00990789, 0.426264, 0.00990789, 0.0618609, 0.114594, 4
4.7, 0.0026729, 0.00988962, 0.425405, 0.00988962, 0.0540962, 0.101289, 4
4.705, 0.00266754, 0.0098479, 0.424552, 0.0098479, 0.0581971, 0.106858, 4
4.71, 0.00266208, 0.00982816, 0.423684, 0.00982816, 0.0573637, 0.104953, 4
4.715, 0.00265671, 0.00978734, 0.422829, 0.00978734, 0.061517, 0.100917, 4
4.72, 0.00265126, 0.00977833, 0.42196, 0.00977833, 0.0583919, 0.101464, 4
4.725, 0.00264587, 0.00972508, 0.421103, 0.00972508, 0.0575614, 0.0870083, 3
4.73, 0.00264034, 0.00970188, 0.420222, 0.00970188, 0.057571, 0.0969053, 4
4.735, 0.00263494, 0.00968422, 0.419363, 0.00968422, 0.0533207, 0.099017, 4
4.74, 0.00262949, 0.00963967, 0.418496, 0.00963967, 0.0640031, 0.0977174, 4
4.745, 0.00262395, 0.00962187, 0.417615, 0.00962187, 0.0661175, 0.162619, 4
4.75, 0.00261853, 0.00957839, 0.416752, 0.00957839, 0.0519152, 0.100551, 4
4.755, 0.00261297, 0.00956706, 0.415867, 0.00956706, 0.0538752, 0.103119, 4
4.76, 0.00260752, 0.00951763, 0.415, 0.00951763, 0.0529618, 0.0936906, 4
4.765, 0.00260195, 0.00950692, 0.414113, 0.00950692, 0.0600807, 0.101117, 4
4.77, 0.00259648, 0.00945708, 0.413243, 0.00945708, 0.0575197, 0.0934502, 4
4.775, 0.00259089, 0.00944805, 0.412352, 0.00944805, 0.0577914, 0.124794, 4
4.78, 0.0025854, 0.0093977, 0.41148, 0.0093977, 0.0536911, 0.10141, 4
4.785, 0.00257978, 0.00938573, 0.410584, 0.00938573, 0.056087, 0.107749, 4
4.79, 0.00257427, 0.00933633, 0.409708, 0.00933633, 0.0600399, 0.123137, 4
4.795, 0.00256864, 0.00932894, 0.408812, 0.00932894, 0.0547645, 0.117204, 4
4.8, 0.00256311, 0.00927626, 0.407932, 0.00927626, 0.0561482, 0.116016, 4
4.805, 0.00255745, 0.00926625, 0.407031, 0.00926625, 0.060505, 0.143853, 4
4.81, 0.0025519, 0.00921435, 0.406148, 0.00921435, 0.0601724, 0.11906, 4
4.815, 0.00254625, 0.00920457, 0.405248, 0.00920457, 0.0543849, 0.12126, 4
4.82, 0.00254066, 0.00915549, 0.404358, 0.00915549, 0.0627283, 0.118022, 4
4.825, 0.00253498, 0.00914756, 0.403454, 0.00914756, 0.0597815, 0.129576, 4
4.83, 0.00252939, 0.00909144, 0.402565, 0.00909144, 0.0576292, 0.080704, 3
4.835, 0.00252365, 0.00907785, 0.401651, 0.00907785, 0.0598606, 0.128546, 4
4.84, 0.00251804, 0.00903323, 0.400758, 0.00903323, 0.0582616, 0.12401, 4
4.845, 0.00251235, 0.00903069, 0.399853, 0.00903069, 0.0608308, 0.152527, 4
4.85, 0.0025067, 0.00896987, 0.398954, 0.00896987, 0.056295, 0.105674, 4
4.855, 0.00250096, 0.00895962, 0.39804, 0.00895962, 0.0550203, 0.10689, 4
4.86, 0.00249529, 0.00891035, 0.397138, 0.00891035, 0.048639, 0.0932131, 4
4.865, 0.00248955, 0.00890469, 0.396224, 0.00890469, 0.0534409, 0.115845, 4
4.87, 0.00248388, 0.00884521, 0.395321, 0.00884521, 0.0699548, 0.094759, 3
4.875, 0.00247806, 0.00883627, 0.394395, 0.00883627, 0.0585703, 0.146237, 4
4.88, 0.00247237, 0.00878365, 0.393489, 0.00878365, 0.0587201, 0.0935059, 4
4.885, 0.00246663, 0.00878201, 0.392576, 0.00878201, 0.0561675, 0.148932, 4
4.89, 0.00246087, 0.00872534, 0.39166, 0.00872534, 0.0600918, 0.1016, 4
4.895, 0.00245506, 0.00871491, 0.390735, 0.00871491, 0.0617988, 0.165056, 4
4.9, 0.00244932, 0.00866275, 0.389821, 0.00866275, 0.061817, 0.135414, 4
4.905, 0.0024435, 0.00865486, 0.388896, 0.00865486, 0.064819, 0.222213, 4
4.91, 0.00243773, 0.00860048, 0.387977, 0.00860048, 0.0562531, 0.109269, 4
4.915, 0.00243189, 0.00859774, 0.387047, 0.00859774, 0.0637028, 0.0992224, 4
4.92, 0.00242612, 0.00853407, 0.386129, 0.00853407, 0.0554092, 0.0824854, 3
4.925, 0.00242021, 0.00852992, 0.385189, 0.00852992, 0.053111, 0.0939247, 4
4.93, 0.00241444, 0.00847485, 0.38427, 0.00847485, 0.0574123, 0.118214, 4
4.935, 0.00240857, 0.00847346, 0.383335, 0.00847346, 0.0571483, 0.143053, 4
4.94, 0.00240274, 0.00840936, 0.382408, 0.00840936, 0.0696742, 0.132831, 4
4.945, 0.00239686, 0.0084059, 0.381472, 0.0084059, 0.057337, 0.113543, 4
4.95, 0.00239099, 0.00834973, 0.380538, 0.00834973, 0.056141, 0.175194, 4
4.955, 0.00238511, 0.00834877, 0.379602, 0.00834877, 0.0539861, 0.104231, 4
4.96, 0.00237921, 0.00828362, 0.378664, 0.00828362, 0.0591649, 0.105954, 4
4.965, 0.00237331, 0.00828101, 0.377724, 0.00828101, 0.0535971, 0.114592, 4
4.97, 0.0023674, 0.0082239, 0.376784, 0.0082239, 0.0555883, 0.110046, 4
4.975, 0.00236148, 0.00821826, 0.375842, 0.00821826, 0.0570677, 0.123218, 4
4.98, 0.00235556, 0.00816106, 0.374898, 0.00816106, 0.0538608, 0.0941288, 4
4.985, 0.00234962, 0.00815526, 0.373954, 0.00815526, 0.0580969, 0.128492, 4
4.99, 0.00234367, 0.00809787, 0.373007, 0.00809787, 0.0623158, 0.13451, 4
4.995, 0.00233772, 0.00809218, 0.372059, 0.00809218, 0.0559832, 0.101705, 4
5, 0.00233175, 0.00803451, 0.37111, 0.00803451, 0.0528892, 0.103819, 4
5.005, 0.00232578, 0.00802899, 0.37016, 0.00802899, 0.0591094, 0.102369, 4
5.01, 0.00231979, 0.00797101, 0.369207, 0.00797101, 0.0571506, 0.109484, 4
5.015, 0.00231381, 0.00796562, 0.368254, 0.00796562, 0.0577962, 0.128859, 4
5.02, 0.0023078, 0.00790742, 0.367298, 0.00790742, 0.0546022, 0.104492, 4
5.025, 0.0023018, 0.00790216, 0.366343, 0.00790216, 0.0580148, 0.108136, 4
5.03, 0.00229577, 0.00784367, 0.365384, 0.00784367, 0.0570023, 0.101588, 4
5.035, 0.00228975, 0.00783853, 0.364426, 0.00783853, 0.0549686, 0.110398, 4
5.04, 0.00228371, 0.00777982, 0.363464, 0.00777982, 0.0552751, 0.102513, 4
5.045, 0.00227767, 0.00777484, 0.362503, 0.00777484, 0.057622, 0.107475, 4
5.05, 0.00227161, 0.00771582, 0.361539, 0.00771582, 0.05849, 0.0946259, 4
5.055, 0.00226556, 0.00771091, 0.360575, 0.00771091, 0.0630645, 0.216076, 4
5.06, 0.00225948, 0.00765177, 0.359607, 0.00765177, 0.0570173, 0.107543, 4
5.065, 0.00225341, 0.00764692, 0.358641, 0.00764692, 0.0520011, 0.106221, 4
5.07, 0.00224731, 0.00758755, 0.357671, 0.00758755, 0.0587433, 0.112428, 4
5.075, 0.00224123, 0.00758276, 0.356702, 0.00758276, 0.0557316, 0.142092, 4
5.08, 0.00223511, 0.00752325, 0.355729, 0.00752325, 0.0607218, 0.119142, 4
5.085, 0.00222901, 0.00751851, 0.354758, 0.00751851, 0.0754261, 0.12778, 4
5.09, 0.00222287, 0.00745881, 0.353781, 0.00745881, 0.05722, 0.110371, 4
5.095, 0.00221675, 0.00745413, 0.352807, 0.00745413, 0.0572529, 0.101443, 4
5.1, 0.0022106, 0.00739427, 0.351828, 0.00739427, 0.0563037, 0.0977581, 4
5.105, 0.00220447, 0.00738958, 0.350852, 0.00738958, 0.0583445, 0.133881, 4
5.11, 0.0021983, 0.00732962, 0.34987, 0.00732962, 0.0569348, 0.122524, 4
5.115, 0.00219215, 0.00732496, 0.348891, 0.00732496, 0.0576883, 0.156923, 4
5.12, 0.00218596, 0.00726482, 0.347906, 0.00726482, 0.0561925, 0.106856, 4
5.125, 0.00217979, 0.00726023, 0.346924, 0.00726023, 0.0584819, 0.120717, 4
5.13, 0.00217358, 0.00719993, 0.345937, 0.00719993, 0.057486, 0.108419, 4
5.135, 0.0021674, 0.00719533, 0.344953, 0.00719533, 0.0569398, 0.111562, 4
5.14, 0.00216118, 0.00713495, 0.343962, 0.00713495, 0.0540779, 0.104995, 4
5.145, 0.00215498, 0.00713036, 0.342976, 0.00713036, 0.0591296, 0.121938, 4
5.15, 0.00214874, 0.00706985, 0.341982, 0.00706985, 0.0544063, 0.101568, 4
5.155, 0.00214252, 0.00706522, 0.340993, 0.00706522, 0.0579801, 0.129331, 4
5.16, 0.00213626, 0.00700465, 0.339997, 0.00700465, 0.0625134, 0.12324, 4
5.165, 0.00213004, 0.00700001, 0.339006, 0.00700001, 0.0583854, 0.135715, 4
5.17, 0.00212376, 0.00693933, 0.338007, 0.00693933, 0.054223, 0.120382, 4
5.175, 0.00211751, 0.00693467, 0.337013, 0.00693467, 0.0546945, 0.122322, 4
5.18, 0.00211122, 0.00687392, 0.336011, 0.00687392, 0.0613424, 0.102425, 4
5.185, 0.00210496, 0.00686922, 0.335015, 0.00686922, 0.0533387, 0.0951339, 4
5.19, 0.00209865, 0.00680839, 0.33401, 0.00680839, 0.0663328, 0.10962, 4
5.195, 0.00209238, 0.00680308, 0.333012, 0.00680308, 0.0574688, 0.11843, 4
5.2, 0.00208603, 0.00674223, 0.332002, 0.00674223, 0.0665392, 0.134936, 4
5.205, 0.00207977, 0.00673832, 0.331006, 0.00673832, 0.0664955, 0.156715, 4
5.21, 0.00207339, 0.00667648, 0.329991, 0.00667648, 0.0559364, 0.116561, 4
5.215, 0.00206712, 0.0066724, 0.328992, 0.0066724, 0.0553491, 0.0978032, 4
5.22, 0.00206073, 0.0066107, 0.327975, 0.0066107, 0.0564726, 0.123669, 4
5.225, 0.00205444, 0.00660648, 0.326974, 0.00660648, 0.0563103, 0.104363, 4
5.23, 0.00204803, 0.00654483, 0.325954, 0.00654483, 0.0775736, 0.0944873, 4
5.235, 0.00204172, 0.00654037, 0.324949, 0.00654037, 0.056434, 0.0965262, 4
5.24, 0.0020353, 0.00647866, 0.323928, 0.00647866, 0.0531652, 0.106128, 4
5.245, 0.00202898, 0.0064746, 0.322921, 0.0064746, 0.0561016, 0.0963424, 4
5.25, 0.00202253, 0.00641266, 0.321896, 0.00641266, 0.0889912, 0.1851, 4
5.255, 0.0020162, 0.00640744, 0.320888, 0.00640744, 0.0632611, 0.189991, 4
5.26, 0.00200974, 0.00634767, 0.31986, 0.00634767, 0.057646, 0.121962, 4
5.265, 0.00200339, 0.00634124, 0.318849, 0.00634124, 0.0554751, 0.116799, 4
5.27, 0.00199692, 0.00628075, 0.317819, 0.00628075, 0.084466, 0.125239, 4
5.275, 0.00199055, 0.00627493, 0.316806, 0.00627493, 0.0558695, 0.183597, 4
5.28, 0.00198406, 0.00621428, 0.315773, 0.00621428, 0.0600848, 0.121844, 4
5.285, 0.00197768, 0.00620777, 0.314758, 0.00620777, 0.0568962, 0.125735, 4
5.29, 0.00197117, 0.00614813, 0.313721, 0.00614813, 0.0646869, 0.191458, 4
5.295, 0.00196479, 0.00614144, 0.312706, 0.00614144, 0.0676495, 0.154359, 4
5.3, 0.00195825, 0.00608168, 0.311665, 0.00608168, 0.0643992, 0.106426, 4
5.305, 0.00195185, 0.00607524, 0.310647, 0.00607524, 0.0627986, 0.136631, 4
5.31, 0.00194532, 0.00601472, 0.309607, 0.00601472, 0.0566606, 0.119937, 4
5.315, 0.00193889, 0.00600742, 0.308584, 0.00600742, 0.0559791, 0.124317, 4
5.32, 0.00193233, 0.00594861, 0.30754, 0.00594861, 0.0551134, 0.131678, 4
5.325, 0.0019259, 0.00594063, 0.306517, 0.00594063, 0.0613817, 0.171308, 4
5.33, 0.00191932, 0.00588189, 0.30547, 0.00588189, 0.0555524, 0.109539, 4
5.335, 0.00191288, 0.00587346, 0.304445, 0.00587346, 0.0617248, 0.130612, 4
5.34, 0.00190629, 0.00581522, 0.303395, 0.00581522, 0.0602139, 0.168815, 4
5.345, 0.00189983, 0.00580611, 0.302368, 0.00580611, 0.0559491, 0.0981914, 4
5.35, 0.00189322, 0.00574853, 0.301316, 0.00574853, 0.0565003, 0.0985783, 4
5.355, 0.00188675, 0.0057387, 0.300286, 0.0057387, 0.0510739, 0.110016, 4
5.36, 0.00188013, 0.00568147, 0.299233, 0.00568147, 0.0524182, 0.0962295, 4
5.365, 0.00187363, 0.00567188, 0.298198, 0.00567188, 0.0591903, 0.187427, 4
5.37, 0.00186701, 0.00561321, 0.297144, 0.00561321, 0.0547075, 0.0935536, 4
5.375, 0.00186051, 0.00560481, 0.296109, 0.00560481, 0.0558637, 0.116222, 4
5.38, 0.00185386, 0.00554661, 0.295051, 0.00554661, 0.0565798, 0.123143, 4
5.385, 0.00184734, 0.00553689, 0.294013, 0.00553689, 0.0517729, 0.102776, 4
5.39, 0.00184068, 0.00548024, 0.292953, 0.00548024, 0.0510933, 0.114657, 4
5.395, 0.00183414, 0.00546915, 0.291912, 0.00546915, 0.0601984, 0.10152, 4
5.4, 0.00182747, 0.00541173, 0.290851, 0.00541173, 0.0545953, 0.0946313, 4
5.405, 0.00182092, 0.00540172, 0.289809, 0.00540172, 0.0574312, 0.0968968, 4
5.41, 0.00181423, 0.00534541, 0.288743, 0.00534541, 0.061635, 0.097591, 4
5.415, 0.00180767, 0.00533339, 0.2877, 0.00533339, 0.0750481, 0.101558, 4
5.42, 0.00180097, 0.00527813, 0.286633, 0.00527813, 0.053956, 0.093223, 4
5.425, 0.00179438, 0.0052655, 0.285584, 0.0052655, 0.0920293, 0.0974563, 4
5.43, 0.00178768, 0.00521003, 0.284518, 0.00521003, 0.0533865, 0.095434, 4
5.435, 0.00178109, 0.00519767, 0.283469, 0.00519767, 0.0590395, 0.0923986, 4
5.44, 0.00177436, 0.0051432, 0.282398, 0.0051432, 0.0604242, 0.101665, 4
5.445, 0.00176774, 0.00512939, 0.281344, 0.00512939, 0.059605, 0.115449, 4
5.45, 0.00176102, 0.00507487, 0.280274, 0.00507487, 0.0500737, 0.106875, 4
5.455, 0.00175437, 0.00506193, 0.279217, 0.00506193, 0.0578504, 0.0984914, 4
5.46, 0.00174764, 0.00500681, 0.278145, 0.00500681, 0.0556422, 0.116525, 4
5.465, 0.001741, 0.00499364, 0.277089, 0.00499364, 0.0560352, 0.105583, 4
5.47, 0.00173423, 0.00493986, 0.276012, 0.00493986, 0.0685311, 0.105783, 4
5.475, 0.00172757, 0.00492492, 0.274951, 0.00492492, 0.0547737, 0.167303, 4
5.48, 0.00172081, 0.00487162, 0.273875, 0.00487162, 0.050689, 0.0961401, 4
5.485, 0.00171413, 0.0048568, 0.272812, 0.0048568, 0.0525019, 0.0962416, 4
5.49, 0.00170735, 0.00480357, 0.271734, 0.00480357, 0.0513215, 0.103846, 4
5.495, 0.00170066, 0.00478863, 0.270668, 0.00478863, 0.0537754, 0.104405, 4
5.5, 0.00169387, 0.00473543, 0.269589, 0.00473543, 0.0543888, 0.0948593, 4
5.505, 0.00168716, 0.00472014, 0.26852, 0.00472014, 0.0601885, 0.112745, 4
5.51, 0.00168037, 0.00466755, 0.267439, 0.00466755, 0.0521447, 0.0927183, 4
5.515, 0.00167364, 0.00465147, 0.266368, 0.00465147, 0.0539069, 0.148854, 4
5.52, 0.00166683, 0.00459963, 0.265285, 0.00459963, 0.0553207, 0.0942887, 4
5.525, 0.00166009, 0.00458273, 0.264212, 0.00458273, 0.0609693, 0.117055, 4
5.53, 0.00165327, 0.00453157, 0.263127, 0.00453157, 0.0611942, 0.116378, 4
5.535, 0.00164652, 0.00451388, 0.262052, 0.00451388, 0.0606053, 0.143884, 4
5.54, 0.00163969, 0.00446361, 0.260965, 0.00446361, 0.0875451, 0.10953, 4
5.545, 0.00163292, 0.00444477, 0.259888, 0.00444477, 0.0964718, 0.119922, 4
5.55, 0.00162608, 0.00439586, 0.258799, 0.00439586, 0.0574712, 0.102507, 4
5.555, 0.0016193, 0.00437538, 0.257719, 0.00437538, 0.0617985, 0.100245, 4
5.56, 0.00161245, 0.00432823, 0.256629, 0.00432823, 0.0524007, 0.0923321, 4
5.565, 0.00160565, 0.00430576, 0.255547, 0.00430576, 0.0541505, 0.0960927, 4
5.57, 0.00159879, 0.00426087, 0.254455, 0.00426087, 0.0557188, 0.0986652, 4
5.575, 0.00159196, 0.00423647, 0.253369, 0.00423647, 0.0541414, 0.100838, 4
5.58, 0.00158511, 0.00419182, 0.252278, 0.00419182, 0.0576003, 0.101852, 4
5.585, 0.00157828, 0.00416727, 0.251191, 0.00416727, 0.0544881, 0.101026, 4
5.59, 0.00157139, 0.00412456, 0.250095, 0.00412456, 0.0603184, 0.0967843, 4
5.595, 0.00156454, 0.00409748, 0.249005, 0.00409748, 0.0558528, 0.119431, 4
5.6, 0.00155767, 0.00405611, 0.24791, 0.00405611, 0.0594163, 0.10524, 4
5.605, 0.0015508, 0.00402824, 0.246817, 0.00402824, 0.0517607, 0.0990348, 4
5.61, 0.00154391, 0.00398762, 0.245721, 0.00398762, 0.0635409, 0.101495, 4
5.615, 0.00153703, 0.00395882, 0.244625, 0.00395882, 0.0538726, 0.114258, 4
5.62, 0.00153013, 0.00391927, 0.243527, 0.00391927, 0.0531519, 0.0937622, 4
5.625, 0.00152323, 0.0038892, 0.24243, 0.0038892, 0.0521074, 0.142807, 4
5.63, 0.00151632, 0.00385117, 0.24133, 0.00385117, 0.0537646, 0.10219, 4
5.635, 0.00150941, 0.00382025, 0.24023, 0.00382025, 0.0566989, 0.0973384, 4
5.64, 0.00150249, 0.00378146, 0.239129, 0.00378146, 0.0562976, 0.105775, 4
5.645, 0.00149558, 0.00375051, 0.238028, 0.00375051, 0.0575949, 0.120748, 4
5.65, 0.00148864, 0.00371351, 0.236924, 0.00371351, 0.0550214, 0.0914742, 4
5.655, 0.0014817, 0.00368153, 0.235821, 0.00368153, 0.0545338, 0.105668, 4
5.66, 0.00147477, 0.00364385, 0.234717, 0.00364385, 0.0628112, 0.117067, 4
5.665, 0.00146783, 0.00361145, 0.233612, 0.00361145, 0.056713, 0.137185, 4
5.67, 0.00146087, 0.00357619, 0.232504, 0.00357619, 0.0609314, 0.117693, 4
5.675, 0.00145391, 0.00354172, 0.231397, 0.00354172, 0.073928, 0.140035, 4
5.68, 0.00144696, 0.00350605, 0.23029, 0.00350605, 0.0644317, 0.112506, 4
5.685, 0.00143998, 0.0034725, 0.22918, 0.0034725, 0.0563212, 0.112822, 4
5.69, 0.00143301, 0.00343699, 0.22807, 0.00343699, 0.0529721, 0.0992765, 4
5.695, 0.00142603, 0.00340319, 0.226959, 0.00340319, 0.0802024, 0.104436, 4
5.7, 0.00141904, 0.00336771, 0.225847, 0.00336771, 0.0560578, 0.129988, 4
5.705, 0.00141205, 0.00333377, 0.224735, 0.00333377, 0.0590762, 0.111926, 4
5.71, 0.00140505, 0.00329841, 0.223621, 0.00329841, 0.0639666, 0.135865, 4
5.715, 0.00139805, 0.00326431, 0.222507, 0.00326431, 0.052298, 0.10663, 4
5.72, 0.00139104, 0.00322907, 0.221392, 0.00322907, 0.0655012, 0.126993, 4
5.725, 0.00138403, 0.00319471, 0.220276, 0.00319471, 0.0601088, 0.137617, 4
5.73, 0.00137702, 0.00315963, 0.219159, 0.00315963, 0.0578656, 0.125761, 4
5.735, 0.00136999, 0.00312511, 0.218041, 0.00312511, 0.0654143, 0.127894, 4
5.74, 0.00136296, 0.00309043, 0.216922, 0.00309043, 0.0582303, 0.122899, 4
5.745, 0.00135593, 0.00305543, 0.215803, 0.00305543, 0.0574679, 0.126186, 4
5.75, 0.00134889, 0.00302083, 0.214683, 0.00302083, 0.0570452, 0.108868, 4
5.755, 0.00134185, 0.00298582, 0.213561, 0.00298582, 0.0538555, 0.0983517, 4
5.76, 0.0013348, 0.00295136, 0.212439, 0.00295136, 0.057607, 0.112492, 4
5.765, 0.00132774, 0.00291621, 0.211317, 0.00291621, 0.0552609, 0.136675, 4
5.77, 0.00132068, 0.00288178, 0.210193, 0.00288178, 0.0556254, 0.0945731, 4
5.775, 0.00131362, 0.00284651, 0.209069, 0.00284651, 0.0608449, 0.10817, 4
5.78, 0.00130655, 0.00281218, 0.207944, 0.00281218, 0.061057, 0.109927, 4
5.785, 0.00129947, 0.00277679, 0.206817, 0.00277679, 0.0565152, 0.139063, 4
5.79, 0.00129239, 0.00274259, 0.205691, 0.00274259, 0.0552428, 0.111198, 4
5.795, 0.00128531, 0.00270698, 0.204563, 0.00270698, 0.0644115, 0.246794, 4
5.8, 0.00127823, 0.00267228, 0.203436, 0.00267228, 0.0613182, 0.163933, 4
5.805, 0.00127113, 0.00263768, 0.202306, 0.00263768, 0.0555363, 0.117617, 4
5.81, 0.00126402, 0.00260247, 0.201176, 0.00260247, 0.054172, 0.101341, 4
5.815, 0.00125692, 0.00256795, 0.200045, 0.00256795, 0.0575054, 0.109134, 4
5.82, 0.00124981, 0.00253275, 0.198914, 0.00253275, 0.0541099, 0.102033, 4
5.825, 0.0012427, 0.0024981, 0.197781, 0.0024981, 0.0572067, 0.104694, 4
5.83, 0.00123558, 0.00246305, 0.196648, 0.00246305, 0.0589039, 0.102024, 4
5.835, 0.00122845, 0.00242819, 0.195514, 0.00242819, 0.0562928, 0.106401, 4
5.84, 0.00122132, 0.00239327, 0.19438, 0.00239327, 0.0527717, 0.103473, 4
5.845, 0.00121419, 0.00235835, 0.193244, 0.00235835, 0.0564186, 0.109121, 4
5.85, 0.00120705, 0.00232344, 0.192108, 0.00232344, 0.0560012, 0.105098, 4
5.855, 0.00119991, 0.00228847, 0.190972, 0.00228847, 0.0649299, 0.138021, 4
5.86, 0.00119276, 0.00225357, 0.189834, 0.00225357, 0.0539911, 0.104845, 4
5.865, 0.00118561, 0.00221856, 0.188696, 0.00221856, 0.054037, 0.105273, 4
5.87, 0.00117845, 0.00218366, 0.187557, 0.00218366, 0.0652491, 0.0969572, 4
5.875, 0.00117129, 0.00214875, 0.186417, 0.00214875, 0.0582034, 0.0984123, 4
5.88, 0.00116413, 0.00211372, 0.185276, 0.00211372, 0.0562947, 0.0967903, 4
5.885, 0.00115696, 0.0020788, 0.184135, 0.0020788, 0.0542918, 0.116704, 4
5.89, 0.00114978, 0.00204377, 0.182993, 0.00204377, 0.0561216, 0.113584, 4
